region,country,prosperity_2020,protesterviolence,partipants_number,pop_density,pop_total,labor_wage_dispute,land_farm_issue,police_brutality,political_behavior_process,price increases_tax_policy,removal_of_politician,social_restrictions,arrests,accomodation,beatings,crowddispersal,ignore,killings,shootings,protest_duration,violent_response,violent_count
Africa,Senegal,51.5605180759,0.5111111111111111,435.55555555555554,61.911822222222206,11919.887844444447,0.13333333333333333,0.022222222222222223,0.044444444444444446,0.6666666666666666,0.17777777777777778,0.022222222222222223,0.044444444444444446,0.2,0.044444444444444446,0.044444444444444446,0.5555555555555556,0.28888888888888886,0.08888888888888889,0.06666666666666667,1.1777777777777778,0.1111111111111111,0.2
Africa,Sierra Leone,42.5658760974,0.3235294117647059,172.38235294117646,90.61879411764708,6540.856999999998,0.17647058823529413,0.0,0.0,0.8529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.0,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.11764705882352941,1.8529411764705883,0.11764705882352941,0.17647058823529413
Africa,Somalia,34.0627466652,0.5,1493.1818181818182,15.673227272727274,9832.539409090909,0.0,0.0,0.045454545454545456,0.7272727272727273,0.2727272727272727,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.18181818181818182,1.1363636363636365,0.22727272727272727,0.36363636363636365
Africa,South Africa,56.4302164625,0.39204545454545453,9489.181818181818,37.05806249999992,44954.899051136425,0.07386363636363637,0.045454545454545456,0.011363636363636364,0.8465909090909091,0.07954545454545454,0.08522727272727272,0.011363636363636364,0.18181818181818182,0.07954545454545454,0.03409090909090909,0.39204545454545453,0.4659090909090909,0.11931818181818182,0.13636363636363635,1.6931818181818181,0.17045454545454544,0.2897727272727273
Africa,South Sudan,27.888813315,0.0,50.0,16.554000000000002,10113.648000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
Africa,Swaziland,45.65881067300001,0.20618556701030927,1402.5773195876288,60.330618556701054,1037.688680412371,0.27835051546391754,0.0,0.020618556701030927,0.7319587628865979,0.041237113402061855,0.020618556701030927,0.041237113402061855,0.14432989690721648,0.05154639175257732,0.20618556701030927,0.5051546391752577,0.35051546391752575,0.020618556701030927,0.08247422680412371,1.1855670103092784,0.26804123711340205,0.30927835051546393
Africa,Tanzania,48.5737199379,0.40540540540540543,2995.945945945946,45.41613513513511,40229.59616216216,0.16216216216216217,0.05405405405405406,0.08108108108108109,0.6756756756756757,0.02702702702702703,0.08108108108108109,0.10810810810810811,0.3783783783783784,0.05405405405405406,0.08108108108108109,0.5135135135135135,0.32432432432432434,0.16216216216216217,0.21621621621621623,1.0810810810810811,0.2702702702702703,0.4594594594594595
Africa,Togo,44.029638664,0.46808510638297873,1597.340425531915,108.02242553191492,5875.343563829789,0.0851063829787234,0.0,0.031914893617021274,0.8723404255319149,0.02127659574468085,0.1595744680851064,0.02127659574468085,0.0851063829787234,0.0425531914893617,0.0851063829787234,0.5957446808510638,0.3829787234042553,0.07446808510638298,0.09574468085106383,1.1914893617021276,0.18085106382978725,0.2553191489361702
Africa,Uganda,45.6698739721,0.515625,388.28125,156.76071875000002,31322.370625,0.046875,0.03125,0.15625,0.53125,0.234375,0.125,0.0625,0.375,0.0625,0.109375,0.59375,0.328125,0.171875,0.34375,2.328125,0.4375,0.625
Africa,Zambia,47.5096842138,0.4105263157894737,796.0526315789474,16.263957894736826,12090.396536842101,0.2,0.010526315789473684,0.08421052631578947,0.6,0.08421052631578947,0.042105263157894736,0.042105263157894736,0.30526315789473685,0.10526315789473684,0.06315789473684211,0.43157894736842106,0.3894736842105263,0.06315789473684211,0.08421052631578947,1.263157894736842,0.14736842105263157,0.21052631578947367
Africa,Zimbabwe,42.9775872341,0.34782608695652173,820.0,32.588600000000014,12606.935808695645,0.16521739130434782,0.017391304347826087,0.12173913043478261,0.5652173913043478,0.14782608695652175,0.16521739130434782,0.017391304347826087,0.25217391304347825,0.09565217391304348,0.26956521739130435,0.5217391304347826,0.34782608695652173,0.043478260869565216,0.06956521739130435,1.3217391304347825,0.3217391304347826,0.3826086956521739
Asia,Afghanistan,34.350054846,0.20512820512820512,2021.025641025641,49.813717948717915,32521.39141025642,0.0,0.05128205128205128,0.2564102564102564,0.6923076923076923,0.0,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.0,0.15384615384615385,0.6666666666666666,0.05128205128205128,0.1282051282051282,1.1282051282051282,0.1282051282051282,0.1794871794871795
Asia,Bangladesh,46.9140241116,0.5060240963855421,25056.656626506025,1075.570186746991,140006.97354518028,0.0572289156626506,0.018072289156626505,0.1566265060240964,0.6385542168674698,0.045180722891566265,0.17771084337349397,0.030120481927710843,0.28012048192771083,0.07530120481927711,0.14457831325301204,0.6114457831325302,0.2620481927710843,0.11144578313253012,0.07530120481927711,1.430722891566265,0.2560240963855422,0.3313253012048193
Asia,Cambodia,48.548973877799995,0.24528301886792453,2656.603773584906,78.26609433962263,13815.558566037747,0.2641509433962264,0.11320754716981132,0.03773584905660377,0.49056603773584906,0.03773584905660377,0.09433962264150944,0.0,0.09433962264150944,0.03773584905660377,0.1320754716981132,0.4339622641509434,0.49056603773584906,0.1320754716981132,0.16981132075471697,2.2641509433962264,0.2830188679245283,0.4339622641509434
Asia,China,61.4917360946,0.36477987421383645,24055.062893081762,146.16961949685538,1372269.7817389844,0.08490566037735849,0.1069182389937107,0.22327044025157233,0.6981132075471698,0.02830188679245283,0.14150943396226415,0.07861635220125786,0.2610062893081761,0.16352201257861634,0.1320754716981132,0.3836477987421384,0.3584905660377358,0.05345911949685535,0.06289308176100629,2.8050314465408803,0.2169811320754717,0.24842767295597484
Asia,India,53.640352837799995,0.4889867841409692,40006.25550660793,405.75136563876634,1206375.9847577093,0.022026431718061675,0.0881057268722467,0.1145374449339207,0.6211453744493393,0.05726872246696035,0.013215859030837005,0.21145374449339208,0.1013215859030837,0.14977973568281938,0.05286343612334802,0.31277533039647576,0.4008810572687225,0.2026431718061674,0.12334801762114538,6.2687224669603525,0.28193832599118945,0.3788546255506608
Asia,Indonesia,61.1039055041,0.3464052287581699,20423.202614379086,122.7576078431372,222384.27005882346,0.0784313725490196,0.0392156862745098,0.10457516339869281,0.5228758169934641,0.1568627450980392,0.0915032679738562,0.09803921568627451,0.0196078431372549,0.1111111111111111,0.026143790849673203,0.38562091503267976,0.42483660130718953,0.08496732026143791,0.026143790849673203,1.8431372549019607,0.13071895424836602,0.13725490196078433
